gap,coverage,effective_coverage,covered_by,icr,ccr,loc,funcs,branches,mutations,io_calls,logs,spans,metrics,path
0.7797,0.0000,0.0000,,0.7797,0.0000,189,12,19,7,0,0,0,0,pkg/services/ngalert/notifier/validation.go
0.7795,0.4943,0.4943,,1.5414,0.7619,605,21,89,46,0,10,2,4,pkg/services/ngalert/state/historian/loki.go
0.7792,0.0000,0.0000,,0.7792,0.0000,48,3,6,1,0,0,0,0,pkg/services/provisioning/alerting/text_templates.go
0.7789,0.0000,0.0000,,0.7789,0.0000,192,17,17,19,0,0,0,0,pkg/web/router.go
0.7762,0.1554,0.1554,,0.9191,0.1429,233,21,32,24,0,3,0,0,pkg/services/apiserver/builder/runner/testdata/app/pkg/apis/example/v1/example_object_gen.go
0.7755,0.3259,0.3259,,1.1505,0.3750,163,8,28,6,0,3,0,0,pkg/apiserver/registry/generic/key.go
0.7733,0.0000,0.0000,,0.7733,0.0000,95,7,11,4,0,0,0,0,pkg/components/loki/logproto/timestamp.go
0.7669,0.0000,0.0000,,0.7669,0.0000,156,11,16,7,0,0,0,0,apps/alerting/rules/pkg/apis/alerting_manifest.go
0.7650,0.0000,0.0000,,0.7650,0.0000,121,14,8,24,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v1/zz_generated.conversion.go
0.7650,0.0000,0.0000,,0.7650,0.0000,121,14,8,24,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2beta1/zz_generated.conversion.go
0.7650,0.0000,0.0000,,0.7650,0.0000,121,14,8,24,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2/zz_generated.conversion.go
0.7650,0.0000,0.0000,,0.7650,0.0000,121,14,8,24,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2alpha1/zz_generated.conversion.go
0.7650,0.0000,0.0000,,0.7650,0.0000,121,14,8,24,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v0alpha1/zz_generated.conversion.go
0.7633,0.1577,0.1577,,0.9061,0.1429,133,7,14,5,0,1,0,0,pkg/services/dashboardsnapshots/database/database.go
0.7627,0.3960,0.3960,,1.2627,0.5000,35,2,6,3,0,1,0,0,pkg/services/dashboardsnapshots/helper.go
0.7627,0.3960,0.3960,,1.2627,0.5000,97,4,12,6,0,2,0,0,pkg/services/notifications/codes.go
0.7590,0.4893,0.4893,,1.4863,0.7273,199,11,39,26,0,8,0,0,pkg/services/ssosettings/ssosettingstests/service_mock.go
0.7575,0.0000,0.0000,,0.7575,0.0000,76,6,4,9,0,0,0,0,pkg/services/store/storage_sql.go
0.7568,0.4568,0.4568,,1.3931,0.6364,736,33,101,72,0,7,14,0,pkg/services/accesscontrol/resourcepermissions/store.go
0.7540,0.1593,0.1593,,0.8969,0.1429,97,7,10,8,0,1,0,0,pkg/registry/apis/provisioning/jobs/sync/compare_fn_mock.go
0.7524,0.0000,0.0000,,0.7524,0.0000,51,8,9,7,0,0,0,0,pkg/storage/unified/resource/stats.go
0.7516,0.1597,0.1597,,0.8945,0.1429,92,7,9,9,0,1,0,0,pkg/registry/apis/provisioning/resources/repository_resources_factory_mock.go
0.7516,0.1597,0.1597,,0.8945,0.1429,93,7,9,9,0,1,0,0,pkg/registry/apis/provisioning/webhooks/pullrequest/blobstore_client_mock.go
0.7505,0.0000,0.0000,,0.7505,0.0000,146,8,10,6,0,0,0,0,apps/advisor/pkg/app/checks/datasourcecheck/check.go
0.7505,0.0000,0.0000,,0.7505,0.0000,58,4,5,3,0,0,0,0,pkg/registry/apis/provisioning/jobs/sync/managed_resource_index.go
0.7503,0.4544,0.4544,,1.3753,0.6250,183,8,24,17,0,5,0,0,pkg/services/sqlstore/migrations/accesscontrol/permission_migrator.go
0.7501,0.6250,0.6250,,2.0001,1.2500,153,4,26,17,0,5,0,0,pkg/services/sqlstore/user.go
0.7500,0.0000,0.0000,,0.7500,0.0000,27,0,1,1,0,0,0,0,scripts/webpack/env-util.js
0.7500,0.0000,0.0000,,0.7500,0.0000,49,2,2,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/user_schema_gen.go
0.7500,0.0000,0.0000,,0.7500,0.0000,49,2,2,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/externalgroupmapping_schema_gen.go
0.7500,0.0000,0.0000,,0.7500,0.0000,72,2,2,2,0,0,0,0,apps/live/pkg/app/app.go
0.7500,0.0000,0.0000,,0.7500,0.0000,25,1,1,1,0,0,0,0,apps/live/pkg/app/routes.go
0.7500,0.0000,0.0000,,0.7500,0.0000,46,3,3,3,0,0,0,0,pkg/middleware/cookies/cookies.go
0.7500,0.0000,0.0000,,0.7500,0.0000,20,2,2,2,0,0,0,0,pkg/tsdb/cloudwatch/services/utils.go
0.7500,0.0000,0.0000,,0.7500,0.0000,28,2,2,2,0,0,0,0,pkg/aggregator/generated/applyconfiguration/aggregation/v0alpha1/dataplaneservicestatus.go
0.7500,0.0000,0.0000,,0.7500,0.0000,59,4,4,4,0,0,0,0,pkg/services/publicdashboards/service/intervalv2/intervalv2.go
0.7500,0.0000,0.0000,,0.7500,0.0000,30,1,1,1,0,0,0,0,pkg/services/serviceaccounts/database/stats.go
0.7500,0.0000,0.0000,,0.7500,0.0000,79,1,1,1,0,0,0,0,pkg/services/sqlstore/migrations/libraryelements.go
0.7500,0.0000,0.0000,,0.7500,0.0000,23,1,1,1,0,0,0,0,pkg/services/apiserver/builder/runner/resource_info.go
0.7499,0.1818,0.1818,,0.9166,0.1667,314,18,59,3,0,3,0,0,pkg/tsdb/cloudwatch/resource_handler.go
0.7498,0.0000,0.0000,,0.7498,0.0000,43,3,8,0,0,0,0,0,pkg/util/url.go
0.7498,0.0000,0.0000,,0.7498,0.0000,63,3,8,0,0,0,0,0,pkg/tsdb/graphite/admission_handler.go
0.7497,0.3607,0.3607,,1.1728,0.4231,346,26,63,39,0,11,0,0,pkg/services/sqlstore/migrator/mysql_dialect.go
0.7469,0.0000,0.0000,,0.7469,0.0000,113,6,8,4,0,0,0,0,apps/provisioning/pkg/generated/clientset/versioned/fake/clientset_generated.go
0.7469,0.0000,0.0000,,0.7469,0.0000,113,6,8,4,0,0,0,0,pkg/generated/clientset/versioned/fake/clientset_generated.go
0.7469,0.0000,0.0000,,0.7469,0.0000,113,6,8,4,0,0,0,0,pkg/aggregator/generated/clientset/versioned/fake/clientset_generated.go
0.7469,0.0000,0.0000,,0.7469,0.0000,47,3,4,2,0,0,0,0,pkg/services/auth/idimpl/signer.go
0.7469,0.0000,0.0000,,0.7469,0.0000,87,6,8,4,0,0,0,0,pkg/services/apiserver/builder/custom_route_metrics.go
0.7467,0.0000,0.0000,,0.7467,0.0000,54,4,8,1,0,0,0,0,apps/provisioning/pkg/safepath/walk.go
0.7454,0.0261,0.0261,,0.7654,0.0200,1369,100,64,68,83,2,0,0,pkg/tests/api/alerting/testing.go
0.7451,0.4016,0.4016,,1.2451,0.5000,92,6,16,10,0,3,0,0,pkg/tsdb/influxdb/fsql/macro.go
0.7450,0.0000,0.0000,,0.7450,0.0000,130,10,9,11,0,0,0,0,pkg/aggregator/registry/dataplaneservice/storage/storage.go
0.7446,0.5442,0.5442,,1.6335,0.8889,354,18,75,52,0,16,0,0,pkg/services/org/orgtest/mock.go
0.7444,0.0000,0.0000,,0.7444,0.0000,1466,141,105,185,0,0,0,0,pkg/services/ngalert/models/testing.go
0.7442,0.2118,0.2118,,0.9442,0.2000,82,5,9,5,0,1,0,0,apps/advisor/pkg/app/checks/plugincheck/unsigned_step.go
0.7425,0.3501,0.3501,,1.1425,0.4000,119,5,19,3,0,2,0,0,pkg/services/quota/quotaimpl/store.go
0.7417,0.6582,0.6582,,2.1703,1.4286,253,7,37,56,0,10,0,0,pkg/registry/apps/alerting/notifications/routingtree/conversions.go
0.7392,0.0000,0.0000,,0.7392,0.0000,69,5,13,0,0,0,0,0,pkg/plugins/manager/process/process.go
0.7392,0.0000,0.0000,,0.7392,0.0000,2698,55,143,0,0,0,0,0,pkg/apimachinery/apis/common/v0alpha1/zz_generated.openapi.go
0.7379,0.2791,0.2791,,1.0236,0.2857,151,7,17,6,0,0,0,2,pkg/services/librarypanels/librarypanels.go
0.7375,0.2133,0.2133,,0.9375,0.2000,66,5,6,8,0,1,0,0,pkg/services/pluginsintegration/pluginsources/pluginsources.go
0.7373,0.0000,0.0000,,0.7373,0.0000,65,5,4,6,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/connectionstatus.go
0.7359,0.0000,0.0000,,0.7359,0.0000,473,37,45,27,0,0,0,0,pkg/services/authz/zanzana/common/tuple.go
0.7347,0.1849,0.1849,,0.9014,0.1667,204,6,19,1,0,1,0,0,pkg/registry/apis/iam/authorizer.go
0.7344,0.4376,0.4376,,1.3058,0.5714,108,7,13,21,0,4,0,0,pkg/services/ngalert/provisioning/errors.go
0.7341,0.0000,0.0000,,0.7341,0.0000,103,15,16,13,0,0,0,0,pkg/services/folder/foldertest/foldertest.go
0.7335,0.0000,0.0000,,0.7335,0.0000,27,2,3,1,0,0,0,0,pkg/apiserver/endpoints/filters/path_rewriter.go
0.7335,0.0000,0.0000,,0.7335,0.0000,45,2,3,1,0,0,0,0,pkg/apiserver/auditing/logger.go
0.7335,0.0000,0.0000,,0.7335,0.0000,40,4,6,2,0,0,0,0,pkg/services/store/utils.go
0.7324,0.0000,0.0000,,0.7324,0.0000,53,4,3,5,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/deletejoboptions.go
0.7285,0.0000,0.0000,,0.7285,0.0000,139,7,5,9,0,0,0,0,pkg/services/authz/zanzana/common/translations.go
0.7275,0.5237,0.5237,,1.5275,0.8000,262,5,18,13,0,4,0,0,pkg/services/correlations/models.go
0.7260,0.0000,0.0000,,0.7260,0.0000,65,5,10,1,0,0,0,0,apps/provisioning/pkg/safepath/path.go
0.7242,0.1472,0.1472,,0.8492,0.1250,150,8,11,8,0,1,0,0,pkg/registry/apis/collections/register.go
0.7241,0.3412,0.3412,,1.0991,0.3750,204,8,23,7,0,3,0,0,pkg/services/pluginsintegration/installsync/syncer.go
0.7232,0.0000,0.0000,,0.7232,0.0000,121,11,10,11,0,0,0,0,pkg/services/ngalert/notifier/compat.go
0.7229,0.0000,0.0000,,0.7229,0.0000,62,2,5,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v2.go
0.7229,0.0000,0.0000,,0.7229,0.0000,108,2,5,0,0,0,0,0,pkg/registry/apps/dashvalidator/register.go
0.7229,0.0000,0.0000,,0.7229,0.0000,80,2,5,0,0,0,0,0,pkg/services/serviceaccounts/serviceaccounts.go
0.7229,0.0000,0.0000,,0.7229,0.0000,94,2,5,0,0,0,0,0,pkg/services/sqlstore/migrations/folder_mig.go
0.7222,0.2011,0.2011,,0.9040,0.1818,204,11,25,6,0,2,0,0,apps/dashboard/pkg/migration/migrate.go
0.7213,0.0000,0.0000,,0.7213,0.0000,160,5,8,2,0,0,0,0,pkg/storage/unified/apistore/restoptions.go
0.7199,0.4546,0.4546,,1.3199,0.6000,115,5,15,9,0,3,0,0,apps/provisioning/pkg/repository/factory.go
0.7199,0.2174,0.2174,,0.9199,0.2000,83,5,5,9,0,1,0,0,pkg/services/sqlstore/migrations/star_mig.go
0.7176,0.4433,0.4433,,1.2891,0.5714,182,7,37,4,0,4,0,0,pkg/registry/apis/iam/user/store_wrapper.go
0.7174,0.5111,0.5111,,1.4674,0.7500,81,4,12,11,0,3,0,0,pkg/services/sqlstore/migrations/accesscontrol/orphaned.go
0.7170,0.0000,0.0000,,0.7170,0.0000,109,9,8,9,0,0,0,0,pkg/expr/testing.go
0.7168,0.5825,0.5825,,1.7168,1.0000,68,3,25,4,0,3,0,0,apps/provisioning/pkg/repository/workflows.go
0.7164,0.2587,0.2587,,0.9664,0.2500,128,8,13,10,0,0,2,0,pkg/services/authz/rbac/store/permission_store.go
0.7145,0.0000,0.0000,,0.7145,0.0000,291,18,27,8,0,0,0,0,pkg/services/ngalert/schedule/registry.go
0.7129,0.4380,0.4380,,1.2684,0.5556,393,18,80,14,0,10,0,0,pkg/services/ngalert/provisioning/templates.go
0.7128,0.6779,0.6779,,2.2128,1.5000,74,2,11,5,6,3,0,0,scripts/test-coverage-by-codeowner.js
0.7115,0.3190,0.3190,,1.0448,0.3333,54,3,7,3,0,1,0,0,apps/plugins/pkg/app/storage_wrapper.go
0.7113,0.0000,0.0000,,0.7113,0.0000,52,3,5,1,0,0,0,0,pkg/plugins/codegen/jenny_plugingotypes.go
0.7113,0.0000,0.0000,,0.7113,0.0000,28,3,5,1,0,0,0,0,pkg/storage/legacysql/dualwrite/context.go
0.7086,0.2201,0.2201,,0.9086,0.2000,93,5,11,3,0,1,0,0,pkg/registry/apps/shorturl/status.go
0.7085,0.2042,0.2042,,0.8903,0.1818,136,11,15,13,0,2,0,0,pkg/plugins/manager/pipeline/bootstrap/steps.go
0.7062,0.0000,0.0000,,0.7062,0.0000,62,5,12,0,0,0,0,0,pkg/apimachinery/errutil/log.go
0.7039,0.0000,0.0000,,0.7039,0.0000,69,8,11,4,0,0,0,0,apps/alerting/notifications/pkg/apis/alertingnotifications/v1beta1/receiver_ext.go
0.7039,0.0000,0.0000,,0.7039,0.0000,69,8,11,4,0,0,0,0,apps/alerting/notifications/pkg/apis/alertingnotifications/v0alpha1/receiver_ext.go
0.7039,0.6806,0.6806,,2.2039,1.5000,76,2,17,10,0,3,0,0,pkg/tsdb/azuremonitor/metrics/url-builder.go
0.7032,0.1145,0.1145,,0.7942,0.0909,127,11,16,8,0,1,0,0,pkg/tsdb/graphite/null_float.go
0.7023,0.3046,0.3046,,1.0100,0.3077,307,26,57,25,0,8,0,0,pkg/services/sqlstore/migrator/postgres_dialect.go
0.7023,0.5325,0.5325,,1.5023,0.8000,127,5,16,14,0,2,0,2,pkg/services/notifications/mailer.go
0.7018,0.0000,0.0000,,0.7018,0.0000,49,1,0,0,6,0,0,0,e2e-playwright/utils/prometheus-helpers.ts
0.7000,0.0000,0.0000,,0.7000,0.0000,23,0,0,3,0,0,0,0,pkg/registry/apis/secret/contracts/decrypt.go
0.7000,0.0000,0.0000,,0.7000,0.0000,84,0,0,3,0,0,0,0,pkg/services/dashboardsnapshots/models.go
0.7000,0.0000,0.0000,,0.7000,0.0000,37,1,0,3,0,0,0,0,pkg/services/encryption/encryption.go
0.7000,0.0000,0.0000,,0.7000,0.0000,88,0,0,3,0,0,0,0,pkg/services/featuremgmt/feature_toggle_api/types.go
0.7000,0.0000,0.0000,,0.7000,0.0000,80,0,0,3,0,0,0,0,pkg/services/queryhistory/models.go
0.7000,0.0000,0.0000,,0.7000,0.0000,263,2,0,6,0,0,0,0,pkg/services/ngalert/api/test-data/policy-exports/testing.go
0.6997,0.0000,0.0000,,0.6997,0.0000,103,11,10,10,0,0,0,0,pkg/services/ssosettings/ssosettingstests/service_fake.go
0.6986,0.5338,0.5338,,1.4986,0.8000,100,5,18,12,0,4,0,0,pkg/services/ssosettings/ssosettingstests/store_mock.go
0.6984,0.3684,0.3684,,1.1058,0.4074,479,27,80,23,0,11,0,0,pkg/services/ngalert/models/receivers.go
0.6977,0.5513,0.5513,,1.5548,0.8571,138,7,27,18,0,6,0,0,pkg/services/dashboardsnapshots/service_mock.go
0.6977,0.5513,0.5513,,1.5548,0.8571,139,7,27,18,0,6,0,0,pkg/services/login/authinfotest/auth_info_store_mock.go
0.6977,0.5513,0.5513,,1.5548,0.8571,139,7,27,18,0,6,0,0,pkg/services/login/authinfotest/auth_info_service_mock.go
0.6973,0.2811,0.2811,,0.9701,0.2727,234,22,31,33,0,6,0,0,pkg/expr/mathexp/type_series.go
0.6968,0.0000,0.0000,,0.6968,0.0000,73,5,5,4,0,0,0,0,pkg/storage/unified/sql/sqltemplate/args.go
0.6948,0.0000,0.0000,,0.6948,0.0000,36,3,7,0,0,0,0,0,pkg/services/live/pipeline/frame_condition_checker_multiple.go
0.6944,0.5669,0.5669,,1.6035,0.9091,217,11,45,30,0,10,0,0,pkg/services/accesscontrol/actest/store_mock.go
0.6935,0.2823,0.2823,,0.9662,0.2727,173,11,21,11,0,3,0,0,pkg/services/accesscontrol/permreg/permreg.go
0.6911,0.0386,0.0386,,0.7189,0.0278,447,36,49,20,0,1,0,0,pkg/plugins/plugins.go
0.6892,0.0000,0.0000,,0.6892,0.0000,85,5,4,5,0,0,0,0,pkg/services/ngalert/metrics/util.go
0.6890,0.0000,0.0000,,0.6890,0.0000,99,10,23,0,0,0,0,0,pkg/services/ngalert/state/historian/core.go
0.6887,0.7438,0.7438,,2.6887,2.0000,93,1,11,11,0,2,0,0,pkg/registry/apis/datasource/openapi.go
0.6882,0.2665,0.2665,,0.9382,0.2500,138,8,12,10,0,2,0,0,pkg/tsdb/grafanads/grafana.go
0.6856,0.4217,0.4217,,1.1856,0.5000,63,2,5,3,0,1,0,0,pkg/registry/apis/secret/service/dev_tools/seed_values.go
0.6826,0.0000,0.0000,,0.6826,0.0000,113,4,4,3,0,0,0,0,pkg/services/accesscontrol/resourcepermissions/options.go
0.6822,0.0000,0.0000,,0.6822,0.0000,162,17,24,7,0,0,0,0,pkg/apimachinery/apis/common/v0alpha1/unstructured.go
0.6809,0.0000,0.0000,,0.6809,0.0000,154,10,7,11,0,0,0,0,pkg/storage/unified/migrations/testcases/playlists.go
0.6777,0.0000,0.0000,,0.6777,0.0000,133,7,1,16,0,0,0,0,pkg/login/social/social.go
0.6777,0.5961,0.5961,,1.6777,1.0000,28,1,6,2,0,1,0,0,apps/provisioning/pkg/repository/git/mutator.go
0.6772,0.2168,0.2168,,0.8647,0.1875,216,16,22,17,0,3,0,0,pkg/storage/unified/sql/server.go
0.6766,0.0000,0.0000,,0.6766,0.0000,70,5,2,8,0,0,0,0,pkg/services/ngalert/writer/testing.go
0.6756,0.6248,0.6248,,1.8006,1.1250,422,8,49,22,0,4,5,0,pkg/services/accesscontrol/dualwrite/collectors.go
0.6755,0.4704,0.4704,,1.2755,0.6000,270,10,42,9,0,6,0,0,pkg/registry/apis/iam/authorizer/resource_permissions.go
0.6743,0.0000,0.0000,,0.6743,0.0000,176,11,12,7,0,0,0,0,apps/advisor/pkg/apis/advisor_manifest.go
0.6743,0.0000,0.0000,,0.6743,0.0000,157,11,12,7,0,0,0,0,apps/playlist/pkg/apis/manifestdata/playlist_manifest.go
0.6743,0.0000,0.0000,,0.6743,0.0000,117,11,12,7,0,0,0,0,apps/plugins/pkg/apis/plugins_manifest.go
0.6729,0.0000,0.0000,,0.6729,0.0000,160,4,3,4,0,0,0,0,pkg/services/ngalert/tests/util.go
0.6729,0.5431,0.5431,,1.4729,0.8000,98,5,17,12,0,4,0,0,pkg/services/serviceaccounts/tests/extsvcaccmock.go
0.6701,0.6540,0.6540,,1.9367,1.2667,589,15,98,51,1,19,0,0,pkg/tsdb/mysql/sqleng/sql_engine.go
0.6694,0.0000,0.0000,,0.6694,0.0000,62,5,3,6,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/movejoboptions.go
0.6694,0.0000,0.0000,,0.6694,0.0000,235,30,18,36,0,0,0,0,pkg/aggregator/apis/aggregation/v0alpha1/zz_generated.conversion.go
0.6688,0.4138,0.4138,,1.1410,0.4722,601,36,117,30,0,15,0,2,pkg/services/ssosettings/ssosettingsimpl/service.go
0.6688,0.3097,0.3097,,0.9688,0.3000,229,10,18,11,0,3,0,0,pkg/services/live/managedstream/runner.go
0.6680,0.0000,0.0000,,0.6680,0.0000,121,7,8,4,0,0,0,0,apps/advisor/pkg/app/checks/plugincheck/check.go
0.6655,0.6499,0.6499,,1.9008,1.2353,1684,51,333,168,0,63,0,0,pkg/services/ngalert/store/alert_rule.go
0.6649,0.4006,0.4006,,1.1093,0.4444,231,9,23,10,0,4,0,0,pkg/services/ngalert/api/lotex_ruler.go
0.6642,0.6009,0.6009,,1.6642,1.0000,30,0,8,0,2,1,0,0,scripts/prepare-npm-package.js
0.6636,0.5801,0.5801,,1.5803,0.9167,386,12,50,30,0,11,0,0,pkg/services/ngalert/store/instance_database.go
0.6616,0.2012,0.2012,,0.8283,0.1667,194,12,35,1,0,2,0,0,pkg/registry/apps/alerting/rules/alertrule/legacy_storage.go
0.6605,0.3354,0.3354,,0.9939,0.3333,51,3,5,4,0,1,0,0,pkg/registry/apis/collections/legacy/queries.go
0.6579,0.0000,0.0000,,0.6579,0.0000,61,3,3,2,0,0,0,0,pkg/tests/alertmanager/grafana.go
0.6579,0.0000,0.0000,,0.6579,0.0000,44,3,3,2,0,0,0,0,pkg/services/store/kind/dashboard/reference.go
0.6574,0.7171,0.7171,,2.3240,1.6667,413,9,59,80,0,0,15,0,pkg/services/accesscontrol/database/database.go
0.6573,0.2023,0.2023,,0.8240,0.1667,89,6,10,4,0,1,0,0,apps/advisor/pkg/app/checks/authchecks/list_format_validation.go
0.6573,0.2023,0.2023,,0.8240,0.1667,88,6,10,4,0,1,0,0,apps/provisioning/pkg/generated/clientset/versioned/clientset.go
0.6573,0.2023,0.2023,,0.8240,0.1667,88,6,10,4,0,1,0,0,pkg/generated/clientset/versioned/clientset.go
0.6573,0.2023,0.2023,,0.8240,0.1667,88,6,10,4,0,1,0,0,pkg/aggregator/generated/clientset/versioned/clientset.go
0.6562,0.0544,0.0544,,0.6940,0.0377,610,53,58,37,0,2,0,0,pkg/services/ngalert/notifier/testing.go
0.6559,0.2531,0.2531,,0.8781,0.2222,132,9,19,5,0,2,0,0,pkg/storage/unified/resource/last_import_time_store.go
0.6553,0.7532,0.7532,,2.6553,2.0000,239,4,48,37,0,8,0,0,pkg/tsdb/azuremonitor/loganalytics/traces.go
0.6534,0.1453,0.1453,,0.7646,0.1111,106,9,14,5,0,1,0,0,pkg/services/ngalert/accesscontrol/models.go
0.6509,0.3387,0.3387,,0.9842,0.3333,57,3,4,5,0,1,0,0,pkg/services/pluginsintegration/plugincontext/base_plugincontext.go
0.6501,0.5063,0.5063,,1.3168,0.6667,55,3,11,4,0,0,2,0,pkg/services/accesscontrol/metadata.go
0.6480,0.5316,0.5316,,1.3832,0.7353,898,34,153,41,0,25,0,0,pkg/storage/unified/resource/datastore.go
0.6472,0.1619,0.1619,,0.7722,0.1250,114,8,7,10,0,1,0,0,apps/provisioning/pkg/repository/lister.go
0.6469,0.0000,0.0000,,0.6469,0.0000,119,13,17,5,0,0,0,0,pkg/util/xorm/session_cols.go
0.6457,0.0000,0.0000,,0.6457,0.0000,59,7,4,8,0,0,0,0,pkg/services/provisioning/dashboards/dashboard_mock.go
0.6451,0.0000,0.0000,,0.6451,0.0000,125,11,6,13,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/repositorystatus.go
0.6411,0.2378,0.2378,,0.8411,0.2000,87,5,11,2,0,1,0,0,pkg/services/store/validate.go
0.6408,0.6754,0.6754,,1.9741,1.3333,178,6,36,23,1,8,0,0,pkg/services/authz/zanzana/store/migration/migrator.go
0.6388,0.0000,0.0000,,0.6388,0.0000,795,43,43,26,0,0,0,0,pkg/tsdb/azuremonitor/kinds/dataquery/types_dataquery_gen.go
0.6377,0.4778,0.4778,,1.2210,0.5833,203,12,34,17,0,3,4,0,pkg/registry/apis/iam/team/legacy_search.go
0.6373,0.0000,0.0000,,0.6373,0.0000,67,5,5,3,0,0,0,0,pkg/services/pluginsintegration/pluginsettings/fake.go
0.6367,0.1641,0.1641,,0.7617,0.1250,97,8,13,4,0,1,0,0,pkg/registry/apis/folders/sub_access.go
0.6342,0.0000,0.0000,,0.6342,0.0000,83,3,4,1,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/cache.go
0.6342,0.0000,0.0000,,0.6342,0.0000,42,3,4,1,0,0,0,0,pkg/registry/apis/iam/common/pagination.go
0.6342,0.0000,0.0000,,0.6342,0.0000,116,6,8,2,0,0,0,0,pkg/services/ssosettings/strategies/oauth_strategy.go
0.6342,0.0000,0.0000,,0.6342,0.0000,88,6,8,2,0,0,0,0,pkg/services/authn/clients/session.go
0.6341,0.1362,0.1362,,0.7341,0.1000,281,30,32,26,0,3,0,0,apps/dashvalidator/pkg/generated/dashboardcompatibilityscore/v1alpha1/dashboardcompatibilityscore_object_gen.go
0.6341,0.1362,0.1362,,0.7341,0.1000,277,30,32,26,0,3,0,0,apps/dashboard/pkg/apis/dashboard/v1/dashboard_object_gen.go
0.6341,0.1362,0.1362,,0.7341,0.1000,277,30,32,26,0,3,0,0,apps/dashboard/pkg/apis/dashboard/v0alpha1/dashboard_object_gen.go
0.6340,0.0000,0.0000,,0.6340,0.0000,32,0,2,0,0,0,0,0,e2e/utils/flows/setTimeRange.ts
0.6340,0.0000,0.0000,,0.6340,0.0000,25,1,2,0,0,0,0,0,apps/alerting/notifications/pkg/app/config.go
0.6340,0.0000,0.0000,,0.6340,0.0000,32,1,2,0,0,0,0,0,apps/advisor/pkg/app/checks/healthchecker.go
0.6340,0.0000,0.0000,,0.6340,0.0000,72,5,10,0,0,0,0,0,apps/provisioning/pkg/apis/admission/admission.go
0.6340,0.0000,0.0000,,0.6340,0.0000,27,2,4,0,0,0,0,0,apps/dashboard/pkg/apis/dashboard/utils.go
0.6340,0.0000,0.0000,,0.6340,0.0000,22,1,2,0,0,0,0,0,pkg/middleware/subpath_redirect.go
0.6340,0.0000,0.0000,,0.6340,0.0000,42,2,4,0,0,0,0,0,pkg/middleware/provisioning_auth.go
0.6340,0.0000,0.0000,,0.6340,0.0000,105,0,2,0,0,0,0,0,pkg/cmd/grafana-server/commands/flags.go
0.6340,0.0000,0.0000,,0.6340,0.0000,22,1,2,0,0,0,0,0,pkg/cmd/grafana-cli/commands/commandstest/context.go
0.6340,0.0000,0.0000,,0.6340,0.0000,26,1,2,0,0,0,0,0,pkg/aggregator/registry/dataplaneservice/rest/storage.go
0.6340,0.0000,0.0000,,0.6340,0.0000,72,4,8,0,0,0,0,0,pkg/aggregator/apiserver/plugin/handler.go
0.6340,0.0000,0.0000,,0.6340,0.0000,23,1,2,0,0,0,0,0,pkg/codegen/jenny_gofmt.go
0.6340,0.0000,0.0000,,0.6340,0.0000,54,1,2,0,0,0,0,0,pkg/registry/apis/dashboard/legacy/types.go
0.6340,0.0000,0.0000,,0.6340,0.0000,55,1,2,0,0,0,0,0,pkg/registry/apis/query/header_utils.go
0.6340,0.0000,0.0000,,0.6340,0.0000,26,2,4,0,0,0,0,0,pkg/services/datasources/fakes/fake_cache_service.go
0.6340,0.0000,0.0000,,0.6340,0.0000,27,2,4,0,0,0,0,0,pkg/services/sqlstore/migrations/ualert/rule_creator_mig.go
0.6340,0.0000,0.0000,,0.6340,0.0000,23,2,4,0,0,0,0,0,pkg/services/preference/themes.go
0.6340,0.0000,0.0000,,0.6340,0.0000,53,5,10,0,0,0,0,0,pkg/services/libraryelements/guard.go
0.6340,0.0000,0.0000,,0.6340,0.0000,91,0,2,0,0,0,0,0,pkg/services/live/pipeline/registry.go
0.6340,0.0000,0.0000,,0.6340,0.0000,95,1,2,0,0,0,0,0,pkg/services/rendering/interface.go
0.6340,0.0000,0.0000,,0.6340,0.0000,49,0,2,0,0,0,0,0,pkg/services/dashboardimport/dashboardimport.go
0.6340,0.0000,0.0000,,0.6340,0.0000,37,2,4,0,0,0,0,0,pkg/services/ngalert/schedule/loaded_metrics_reader.go
0.6340,0.0000,0.0000,,0.6340,0.0000,30,2,4,0,0,0,0,0,pkg/services/ngalert/notifier/status.go
0.6340,0.0000,0.0000,,0.6340,0.0000,30,2,4,0,0,0,0,0,pkg/services/ngalert/models/instance_annotations.go
0.6340,0.0000,0.0000,,0.6340,0.0000,343,0,2,0,0,0,0,0,pkg/services/ngalert/api/tooling/definitions/convert_prometheus_api.go
