score,loc,avg_cc,cc_ratio,cohesion,concerns,imports,path
2.0724,429,3.42,3.42,0.5736,7,1,ef/Generators/BundleProjectGenerator.cs
2.0664,534,2.93,2.93,1.0000,1,3,EFCore.Relational/Storage/RelationalTransaction.cs
2.0544,316,4.44,4.44,1.0000,1,4,EFCore/ChangeTracking/CollectionEntry.cs
2.0433,671,2.30,2.30,1.0000,1,3,EFCore/Infrastructure/CoreOptionsExtension.cs
2.0317,994,1.09,1.09,1.0000,1,6,EFCore.Relational/Extensions/RelationalDatabaseFacadeExtensions.cs
2.0278,509,3.30,3.30,1.0000,1,2,ef/CommandLineUtils/CommandLineApplication.cs
2.0169,222,3.45,3.45,1.0000,1,8,Microsoft.Data.Sqlite.Core/SqliteConnectionInternal.cs
2.0160,357,4.67,4.67,1.0000,1,2,EFCore.InMemory/Query/Internal/InMemoryShapedQueryCompilingExpressionVisitor.ShaperExpressionProcessingExpressionVisitor.cs
2.0098,463,1.64,1.64,1.0000,1,8,EFCore/Query/Internal/NavigationExpandingExpressionVisitor.Expressions.cs
1.9908,229,5.20,5.20,1.0000,1,5,EFCore.Design/Scaffolding/Internal/TextTemplatingModelGenerator.cs
1.9610,179,9.00,9.00,1.0000,1,2,EFCore.SqlServer/Query/Internal/SqlServerAggregateOverSubqueryPostprocessor.cs
1.9500,250,6.40,6.40,1.0000,1,2,EFCore.SqlServer/SqlServerRetryingExecutionStrategy.cs
1.9380,344,2.00,2.00,1.0000,1,8,EFCore.SqlServer/Storage/Internal/SqlServerDatabaseCreator.cs
1.9352,613,1.85,1.85,1.0000,1,5,EFCore.Relational/Storage/RelationalTypeMapping.cs
1.9310,99,19.00,19.00,1.0000,1,0,EFCore.Relational/Update/Internal/ModificationCommandComparer.cs
1.9260,186,7.67,7.67,1.0000,1,3,EFCore/Internal/DbContextServices.cs
1.9232,1035,1.52,1.52,1.0000,1,2,EFCore.Relational/Extensions/RelationalEntityTypeBuilderExtensions.cs
1.9163,254,6.17,6.17,1.0000,1,2,EFCore.Cosmos/Extensions/Internal/CosmosShapedQueryExpressionExtensions.cs
1.9160,279,4.00,4.00,1.0000,1,5,EFCore.Analyzers/InternalUsageDiagnosticAnalyzer.cs
1.9105,652,1.93,1.93,1.0000,1,4,EFCore.Cosmos/Infrastructure/Internal/CosmosDbOptionExtension.cs
1.8975,291,3.75,3.75,0.5751,2,4,EFCore/Metadata/Builders/ReferenceNavigationBuilder.cs
1.8926,217,7.80,7.80,1.0000,1,1,EFCore.Relational/Metadata/Conventions/RelationalValueGenerationConvention.cs
1.8905,237,6.50,6.50,1.0000,1,2,EFCore/Metadata/Conventions/BackingFieldConvention.cs
1.8836,164,4.78,4.78,1.0000,1,7,EFCore.Sqlite.NTS/Storage/Internal/SqliteGeometryTypeMapping.cs
1.8820,77,16.00,16.00,1.0000,1,4,EFCore.Analyzers/UninitializedDbSetDiagnosticSuppressor.cs
1.8800,84,20.00,20.00,1.0000,1,1,EFCore.Cosmos/Extensions/Internal/PartitionKeyBuilderExtensions.cs
1.8640,390,4.27,4.27,1.0000,1,1,EFCore/Metadata/Conventions/ForeignKeyIndexConvention.cs
1.8628,682,1.55,1.55,0.5648,2,4,EFCore/ChangeTracking/EntityEntry.cs
1.8580,302,4.00,4.00,1.0000,1,4,Microsoft.Data.Sqlite.Core/SqliteValueBinder.cs
1.8580,113,16.00,16.00,1.0000,1,0,EFCore.Relational/Update/Internal/ColumnAccessorsFactory.cs
1.8475,969,1.55,1.55,1.0000,1,2,EFCore.Cosmos/Extensions/CosmosEntityTypeBuilderExtensions.cs
1.8475,220,6.12,6.12,1.0000,1,3,EFCore.Design/Migrations/Internal/SnapshotModelProcessor.cs
